ID	C1-1_FDME210249711-1r	C2-1_FDME210249713-1r	C3-1_FDME210249715-1r	C4-1_FDME210249717-1r	C5-1_FDME210249719-1r	C6-1_FDME210249721-1r	H1-1_FDME210249735-1r	H2-1_FDME210249737-1r	H3-1_FDME210249739-1r	H4-1_FDME210249741-1r	T1-1_FDME210249723-1r	T2-1_FDME210249725-1r	T3-1_FDME210249727-1r	T4-1_FDME210249729-1r	T5-1_FDME210249731-1r	T6-1_FDME210249733-1r
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Kayfunavirus|s__Escherichia phage vB_EcoP-22664UKE3-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Kayfunavirus|s__Escherichia phage vB_EcoP_IMEP24	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Kayfunavirus|s__Hafnia phage vB_HpaA_yong1	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Kayfunavirus|s__Kayfunavirus CR44b	0.0	0.0	0.0	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Kayfunavirus|s__Kayfunavirus PE31	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Pettyvirus	0.0	0.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Pettyvirus|s__Pettyvirus petty	0.0	0.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Teseptimavirus	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|g__Vectrevirus	0.0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Autographiviridae|s__Xylella phage Cota	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Chaseviridae	0.0	237	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	1	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Chaseviridae|g__Carltongylesvirus	0.0	167	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Chaseviridae|g__Carltongylesvirus|s__Carltongylesvirus mangalitsa	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae	96	502	158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148	9	0.0	41	0.0	2
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae|g__Tequintavirus	27	160	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42	7	0.0	13	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae|g__Tequintavirus|s__Salmonella phage vB_Sen_I1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae|g__Tequintavirus|s__Salmonella phage vB_StyS-LmqsSP1	1	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae|g__Tequintavirus|s__Tequintavirus NR01	0.0	6	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae|g__Tequintavirus|s__Tequintavirus SP01	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Demerecviridae|g__Tequintavirus|s__Tequintavirus SSP1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Drexlerviridae	0.0	9	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Drexlerviridae|g__Eastlansingvirus	0.0	4	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Drexlerviridae|g__Eastlansingvirus|s__Eastlansingvirus Sf12	0.0	4	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Drexlerviridae|g__Webervirus	0.0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Herelleviridae	112	2182	1192	198	264	16	65	2	1	31	17	102	20	129	17	73
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Herelleviridae|g__Schiekvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Herelleviridae|s__Herelleviridae sp.	112	2182	1190	198	259	16	65	2	1	31	11	87	20	19	17	70
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Herelleviridae|s__Herelleviridae sp. ct7M529	0.0	0.0	2	0.0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Peduoviridae	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Peduoviridae|g__Xuanwuvirus	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Peduoviridae|g__Xuanwuvirus|s__Xuanwuvirus P884B11	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae	2	202	829	418	85	513	0.0	0.0	0.0	0.0	1	3	5	4	0.0	15
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus	1	185	757	13	2	15	0.0	0.0	0.0	0.0	1	3	5	4	0.0	15
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus|s__Escherichia phage St11Ph5	1	25	107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2	0.0	0.0	10
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus|s__Escherichia phage U1G	0.0	7	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus|s__Escherichia phage vB_EcoP-ZQ2	0.0	6	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus|s__Escherichia phage vB_EcoP_SP5M	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus|s__Gamaleyavirus IME11	0.0	0.0	0.0	13	2	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Gamaleyavirus|s__Gamaleyavirus Sb1	0.0	1	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Ithacavirus	0.0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Ithacavirus|s__Shigella phage B2	0.0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Kaypoctavirus	0.0	0.0	1	329	58	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Kaypoctavirus|s__Kaypoctavirus KP8	0.0	0.0	0.0	2	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Schitoviridae|g__Kaypoctavirus|s__Klebsiella phage VLCpiP4a	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae	0.0	95	12	0.0	0.0	8	0.0	0.0	0.0	0.0	17	23	39	8	0.0	10
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Gaprivervirus	0.0	0.0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Jiaodavirus	0.0	6	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Jiaodavirus|s__Jiaodavirus mineola	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Krischvirus	0.0	76	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22	0.0	7	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Krischvirus|s__Enterobacteria phage Brandy	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Krischvirus|s__Escherichia phage vB_EcoM_G5211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Mosigvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Tequatrovirus	0.0	2	1	0.0	0.0	3	0.0	0.0	0.0	0.0	14	1	2	1	0.0	8
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Tequatrovirus|s__Escherichia phage vB_EcoM_WL-3	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	2	0.0	1	0.0	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|f__Straboviridae|g__Tequatrovirus|s__Tequatrovirus ar1	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Asteriusvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Asteriusvirus|s__Escherichia phage Ecwhy_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Cedarrivervirus	0.0	21	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Cedarrivervirus|s__Cedarrivervirus Sf11	0.0	21	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Cequinquevirus	0.0	15	3	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	1	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Derbicusvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Deseoctovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Deseoctovirus|s__Deseoctovirus DS8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Dhillonvirus	13	1345	2168	5	76	0.0	0.0	0.0	0.0	0.0	9	198	13	30	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Dhillonvirus|s__Dhillonvirus HK578	0.0	19	21	0.0	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Dhillonvirus|s__Dhillonvirus SO1	0.0	10	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Dhillonvirus|s__Dhillonvirus YD2008s	0.0	2	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Dhillonvirus|s__Escherichia phage KarlBarth	0.0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Felixounavirus	31	1019	565	0.0	0.0	5	0.0	0.0	0.0	0.0	24	21	40	7	0.0	2
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Felixounavirus|s__Escherichia phage JN01	0.0	23	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0	3	0.0	0.0	2
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Felixounavirus|s__Escherichia phage VpaE1_ev035	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Felixounavirus|s__Felixounavirus felixO1	2	36	13	0.0	0.0	1	0.0	0.0	0.0	0.0	1	1	2	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Goslarvirus	13	8	8	3	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Goslarvirus|s__Goslarvirus goslar	13	8	8	3	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus	1	106	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus|s__Escherichia phage ZCEC13	1	26	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus|s__Jedunavirus KpV52	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus|s__Klebsiella phage 1611E-K2-1	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus|s__Klebsiella phage SBP	0.0	39	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus|s__Klebsiella phage vB_KleM_KB2	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jedunavirus|s__Klebsiella phage vB_KpnM_IME346	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jerseyvirus	2	201	60	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	5	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jerseyvirus|s__Salmonella phage LPSE1	0.0	2	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jerseyvirus|s__Salmonella phage MET_P1_001_43	0.0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jerseyvirus|s__Salmonella phage vB_StyS-sam	0.0	2	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jilinvirus	43	922	396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26	0.0	17
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jilinvirus|s__Enterobacter phage Arya	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jilinvirus|s__Jilinvirus CVM10	1	11	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jilinvirus|s__Jilinvirus ECOO78	0.0	16	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jilinvirus|s__Jilinvirus ep3	0.0	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Jilinvirus|s__Salmonella phage PT1	1	62	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Justusliebigvirus	581	54122	38366	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Justusliebigvirus|s__Escherichia phage PaulScherrer	5	296	167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Justusliebigvirus|s__Escherichia phage pEC-M2929-1AR.1	0.0	18	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Justusliebigvirus|s__Escherichia phage vB_EcoM_ESCO8	3	151	123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Justusliebigvirus|s__Escherichia phage vB_Eco_PATM	0.0	17	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus	2	837	219	2	10	0.0	0.0	0.0	0.0	0.0	2	37	30	2	0.0	1
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Escherichia phage 26	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Escherichia phage ST20	0.0	81	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Escherichia phage SZH-1	0.0	29	7	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Escherichia phage Schulenburg	0.0	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Escherichia phage phiWAO78-1	0.0	3	3	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Escherichia phage vB_EcoS_HSE2	0.0	16	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kagunavirus|s__Kagunavirus RP180	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kuravirus	2	3	885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	23	5	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kuravirus|s__Escherichia phage EP335	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kuravirus|s__Escherichia phage LAMP	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kuravirus|s__Escherichia phage O18-011	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Kuravirus|s__Kuravirus kv1721	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Lambdavirus	1	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Lambdavirus|s__Campylobacter phage CJLB-4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Lambdavirus|s__Enterobacteria phage phi80	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0
d__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|g__Macdonaldcampvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0
